title,bestRating,ratingValue,ratingCount,country,date,budget,actors,link,ratingValue_qcut
Рыцари справедливости,10.0,7.375,144756.0,Финляндия,2020.0,,"['Мадс Миккельсен', 'Николай Ли Каас', 'Андреа Хеик Гадеберг', 'Ларс Брюгманн', 'Николас Бро', 'Густав Линд', 'Роланд Мёллер', 'Альберт Рудбек Линдхардт', 'Энн Биргитте Линд', 'Омар Шаргави']",/film/1345158/,
Жестокий романс,10.0,8.112,135989.0,СССР,1984.0,,,/film/45314/,
Вики Кристина Барселона,10.0,7.166,149040.0,США,2008.0,"(20000000, '$')","['Ребекка Холл', 'Скарлетт Йоханссон', 'Хавьер Бардем', 'Пенелопа Крус', 'Крис Мессина', 'Патриша Кларксон', 'Кевин Данн', 'Кристофер Ивэн Уэлш', 'Хулио Перильян', 'Хуан Кесада']",/film/278171/,
Назови меня своим именем,10.0,7.594,149124.0,Бразилия,2017.0,"(4000000, '€')","['Арми Хаммер', 'Тимоти Шаламе', 'Майкл Стулбарг', 'Амира Касар', 'Эстер Гаррель', 'Виктуар Дю Буа', 'Ванда Каприоло', 'Антонио Римольди', 'Елена Буччи', 'Марко Згроссо']",/film/979148/,
В метре друг от друга,10.0,7.32,154951.0,США,2019.0,"(7000000, '$')","['Хейли Лу Ричардсон', 'Коул Спроус', 'Мойзес Ариас', 'Кимберли Хеберт Грегори', 'Парминдер К. Награ', 'Клэр Форлани', 'Эмили Бальдони', 'Гари Викс', 'Синтия Эванс', 'Бретт Остин Джонсон']",/film/1151373/,
Лобстер,10.0,7.025,145044.0,Нидерланды,2015.0,"(4000000, '€')","['Колин Фаррелл', 'Рэйчел Вайс', 'Джессика Барден', 'Оливия Колман', 'Джон Си Райли', 'Ариана Лабед', 'Аггелики Папоулья', 'Бен Уишоу', 'Леа Сейду', 'Майкл Смайли']",/film/819846/,
Еще одна из рода Болейн,10.0,7.685,135643.0,США,2008.0,"(35000000, '$')","['Натали Портман', 'Скарлетт Йоханссон', 'Эрик Бана', 'Джим Стёрджесс', 'Ана Торрент', 'Марк Райлэнс', 'Кристин Скотт Томас', 'Дэвид Моррисси', 'Джуно Темпл', 'Эдди Редмэйн']",/film/195435/,
Шоколад,10.0,7.859,142370.0,США,2000.0,"(25000000, '$')","['Жюльет Бинош', 'Джуди Денч', 'Альфред Молина', 'Лена Олин', 'Джонни Депп', 'Кэрри-Энн Мосс', 'Орельен Паран', 'Антонио Хиль-Мартинес', 'Элен Кардона', 'Харрисон Прэтт']",/film/636/,
В диких условиях,10.0,7.915,141440.0,США,2007.0,"(15000000, '$')","['Эмиль Хирш', 'Хэл Холбрук', 'Марша Гей Харден', 'Уильям Хёрт', 'Джена Мэлоун', 'Брайан Х. Дьеркер', 'Кэтрин Кинер', 'Винс Вон', 'Кристен Стюарт', 'Джим Галиен']",/film/252626/,
Пробуждение,10.0,8.424,157582.0,США,1990.0,"(31000000, '$')","['Роберт Де Ниро', 'Робин Уильямс', 'Джон Хёрд', 'Джули Кавнер', 'Пенелопа Энн Миллер', 'Макс фон Сюдов', 'Брэдли Уитфорд', 'Петер Стормаре', 'Рут Нельсон', 'Элис Драммонд']",/film/2950/,
Любовь и другие лекарства,10.0,6.859,133553.0,США,2010.0,"(30000000, '$')","['Джейк Джилленхол', 'Энн Хэтэуэй', 'Оливер Платт', 'Хэнк Азария', 'Джош Гад', 'Гэбриел Махт', 'Джуди Грир', 'Джордж Сигал', 'Джилл Клейбёрг', 'Кейт Дженнингс Грант']",/film/463695/,
Жестокие игры,10.0,7.861,141023.0,США,1999.0,"(10500000, '$')","['Сара Мишель Геллар', 'Райан Филипп', 'Риз Уизерспун', 'Сэльма Блэр', 'Шон Патрик Томас', 'Эрик Мэбиас', 'Луиза Флетчер', 'Джошуа Джексон', 'Свузи Кёрц', 'Кристин Барански']",/film/12192/,
Патруль,10.0,7.667,148983.0,США,2012.0,"(7000000, '$')","['Джейк Джилленхол', 'Майкл Пенья', 'Анна Кендрик', 'Натали Мартинес', 'Фрэнк Грилло', 'Дэвид Харбор', 'Америка Феррера', 'Коуди Хорн', 'Шондрелла Эйвери', 'Кле Слоун']",/film/584405/,
Авиатор,10.0,7.598,153699.0,Германия,2004.0,"(110000000, '$')","['Леонардо ДиКаприо', 'Кейт Бланшетт', 'Мэтт Росс', 'Джон Си Райли', 'Алан Алда', 'Кейт Бекинсейл', 'Алек Болдуин', 'Иэн Холм', 'Адам Скотт', 'Дэнни Хьюстон']",/film/6374/,
Иди и смотри,10.0,8.21,140066.0,СССР,1985.0,,,/film/42571/,
Белый плен,10.0,8.117,146771.0,США,2005.0,"(40000000, '$')","['Пол Уокер', 'Брюс Гринвуд', 'Мун Бладгуд', 'Венди Крюсон', 'Джерард Планкет', 'Аугуст Шелленберг', 'Джейсон Биггз', 'Д.Дж.', 'Тимба', 'Кода']",/film/79204/,
10 причин моей ненависти,10.0,7.81,149006.0,США,1999.0,"(30000000, '$')","['Хит Леджер', 'Джулия Стайлз', 'Джозеф Гордон-Левитт', 'Лариса Олейник', 'Дэвид Крамхолц', 'Эндрю Кигэн', 'Сьюзэн Мэй Прэтт', 'Гэбриэл Юнион', 'Ларри Миллер', 'Дэрил Митчелл']",/film/11130/,
Месть от кутюр,10.0,7.316,139875.0,Австралия,2015.0,,"['Кейт Уинслет', 'Джуди Дэвис', 'Лиам Хемсворт', 'Хьюго Уивинг', 'Джулия Блейк', 'Шэйн Борн', 'Керри Фокс', 'Ребекка Гибни', 'Кэролайн Гудолл', 'Гайтон Грантли']",/film/762750/,
Салют-7,10.0,7.454,139319.0,Россия,2017.0,"(400000000, '₽')",,/film/893506/,
Нокдаун,10.0,8.199,131944.0,США,2005.0,"(88000000, '$')","['Рассел Кроу', 'Рене Зеллвегер', 'Пол Джаматти', 'Крэйг Бирко', 'Пэдди Консидайн', 'Брюс МакГилл', 'Дэвид Хубанд', 'Коннор Прайс', 'Эриель Уоллер', 'Патрик Луис']",/film/12244/,
Мы купили зоопарк,10.0,7.688,134606.0,США,2011.0,"(50000000, '$')","['Мэтт Дэймон', 'Скарлетт Йоханссон', 'Томас Хейден Чёрч', 'Колин Форд', 'Мэгги Элизабет Джонс', 'Энгус Макфадьен', 'Эль Фаннинг', 'Патрик Фьюджит', 'Джон Майкл Хиггинс', 'Карла Галло']",/film/464413/,
Охота,10.0,7.933,147671.0,Швеция,2012.0,"(3800000, '$')","['Мадс Миккельсен', 'Томас Бо Ларсен', 'Анника Веддеркопп', 'Лассе Фогельстрём', 'Суссе Вольд', 'Анне Луизе Хассинг', 'Ларс Ранте', 'Александра Рапапорт', 'Себастьян Булл Сарнинг', 'Стин Орделл Гулдбранд Дженсен']",/film/647671/,
Гангстер,10.0,7.973,197351.0,Великобритания,2007.0,"(100000000, '$')","['Дензел Вашингтон', 'Рассел Кроу', 'Чиветель Эджиофор', 'Лимари Надаль', 'Джош Бролин', 'Арманд Ассанте', 'Роджер Гуэнвёр Смит', 'Руби Ди', 'Джон Ортис', 'Тед Левайн']",/film/252156/,
Босиком по мостовой,10.0,7.911,138207.0,Германия,2005.0,"(4700000, '€')","['Тиль Швайгер', 'Йоханна Вокалек', 'Надя Тиллер', 'Штеффен Винк', 'Михаэль Мендль', 'Александра Нелдель', 'Имоген Когге', 'Янине Кунце', 'Штефани Штаппенбек', 'Аксель Штайн']",/film/81584/,
Военный ныряльщик,10.0,8.088,144545.0,США,2000.0,"(32000000, '$')","['Роберт Де Ниро', 'Кьюба Гудинг мл.', 'Шарлиз Терон', 'Онжаню Эллис', 'Хэл Холбрук', 'Майкл Рапапорт', 'Пауэрс Бут', 'Дэвид Кит', 'Холт Маккэллани', 'Дэвид Конрад']",/film/751/,
"Ешь, молись, люби",10.0,6.919,143850.0,США,2010.0,"(60000000, '$')","['Джулия Робертс', 'Хавьер Бардем', 'Билли Крудап', 'Виола Дэвис', 'Майк О’Мэлли', 'Джеймс Франко', 'Ричард Дженкинс', 'Кристин Хаким', 'Софи Томпсон', 'Хади Субиянто']",/film/454522/,
Дорога,10.0,7.202,137553.0,США,2009.0,"(25000000, '$')","['Вигго Мортенсен', 'Коди Смит-Макфи', 'Шарлиз Терон', 'Гай Пирс', 'Роберт Дювалл', 'Молли Паркер', 'Майкл Кеннет Уильямс', 'Гаррет Диллахант', 'Боб Дженнингс', 'Аньес Херрманн']",/film/395523/,
Жизнь прекрасна,10.0,7.534,121849.0,США,2011.0,"(8000000, '$')","['Джозеф Гордон-Левитт', 'Сет Роген', 'Анна Кендрик', 'Брайс Даллас Ховард', 'Анжелика Хьюстон', 'Серж Уд', 'Эндрю Эйрли', 'Мэтт Фрюэр', 'Филип Бейкер Холл', 'Донна Ямамото']",/film/462515/,
Завтрак у Тиффани,10.0,8.055,124203.0,США,1961.0,"(2500000, '$')","['Одри Хепберн', 'Джордж Пеппард', 'Патриша Нил', 'Бадди Эбсен', 'Мартин Болсам', 'Хосе Луис де Вильялонга', 'Джон МакГайвер', 'Дороти Уитни', 'Стэнли Адамс', 'Элвия Оллман']",/film/17721/,
P.S. Я люблю тебя,10.0,7.701,124657.0,США,2007.0,"(30000000, '$')","['Хилари Суэнк', 'Джерард Батлер', 'Кэти Бейтс', 'Джина Гершон', 'Лиза Кудроу', 'Джеффри Дин Морган', 'Джеймс Марстерс', 'Гарри Конник мл.', 'Нелли МакКэй', 'Дин Уинтерс']",/film/198028/,
Учитель на замену,10.0,7.805,114028.0,США,2011.0,,"['Эдриан Броуди', 'Сами Гэйл', 'Бетти Кэй', 'Кристина Хендрикс', 'Марша Гей Харден', 'Джеймс Каан', 'Люси Лью', 'Блайт Даннер', 'Тим Блейк Нельсон', 'Уильям Петерсен']",/film/535337/,
Что гложет Гилберта Грейпа,10.0,7.929,122503.0,США,1993.0,"(11000000, '$')","['Джонни Депп', 'Леонардо ДиКаприо', 'Джульетт Льюис', 'Мэри Стинберген', 'Дарлен Кэйтс', 'Лора Хэррингтон', 'Мэри Кейт Шеллхардт', 'Кевин Тай', 'Джон Си Райли', 'Криспин Гловер']",/film/4466/,
Без меня,10.0,7.146,110873.0,Россия,2018.0,,,/film/1049103/,
Сладкий ноябрь,10.0,7.741,130282.0,США,2001.0,"(40000000, '$')","['Киану Ривз', 'Шарлиз Терон', 'Джейсон Айзекс', 'Грег Джерманн', 'Лиам Эйкен', 'Роберт Джой', 'Лорен Грэм', 'Майкл Розенбаум', 'Фрэнк Ланджелла', 'Джейсон Кравиц']",/film/3795/,
Доктор Лиза,10.0,8.217,124710.0,Россия,2020.0,"(72000000, '₽')",['Анджей Хыра'],/film/1254059/,
Темные воды,10.0,7.775,124568.0,США,2019.0,,"['Марк Руффало', 'Энн Хэтэуэй', 'Тим Роббинс', 'Билл Пуллман', 'Билл Кэмп', 'Виктор Гарбер', 'Мэр Уиннингхэм', 'Уильям Джексон Харпер', 'Луиса Краузе', 'Кевин Краули']",/film/1228069/,
Клятва,10.0,7.515,122779.0,Великобритания,2012,"(30000000, '$')","['Рэйчел Макадамс', 'Ченнинг Татум', 'Сэм Нил', 'Скотт Спидман', 'Джессика Лэнг', 'Джессика Макнэми', 'Венди Крюсон', 'Татьяна Маслани', 'Лукас Брайант', 'Джои Клейн']",/film/506296/,
